DN_HistogramMode_5,DN_HistogramMode_10,CO_f1ecac,CO_FirstMin_ac,CO_HistogramAMI_even_2_5,CO_trev_1_num,MD_hrv_classic_pnn40,SB_BinaryStats_mean_longstretch1,SB_TransitionMatrix_3ac_sumdiagcov,PD_PeriodicityWang_th0_01,CO_Embed2_Dist_tau_d_expfit_meandiff,IN_AutoMutualInfoStats_40_gaussian_fmmi,FC_LocalSimple_mean1_tauresrat,DN_OutlierInclude_p_001_mdrmd,DN_OutlierInclude_n_001_mdrmd,SP_Summaries_welch_rect_area_5_1,SB_BinaryStats_diff_longstretch0,SB_MotifThree_quantile_hh,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,SP_Summaries_welch_rect_centroid,FC_LocalSimple_mean3_stderr,fractal_spectral_lag_window,fractal_spectral_multitaper,fractal_spectral_wosa,fractal_spectral_direct,lillie_test,anderson_darling,pearson_test,cramer_test,shapiro_francia,shapiro_test,adf,kpps_level,kpps_trend,pp,hurts_tsf,max_level_shift_tsf,max_var_shift_tsf,max_kl_shift_tsf,alpha_tsf,beta_tsf,gamma_tsf,firstmin_ac_tsf,firstzero_ac_tsf,std1st_der_tsf,spreadrandomlocal_meantaul_tsf,fluctanal_prop_r1_tsf
-0.1709354,-0.38820547,3,6,0.31442882,0.01091346,0.94375,22,0.00390625,11,0.52848919,3,0.6,0.05590062,-0.37888199,0.94284039,8,1.77685493,0.85,0.575,0.51541754,0.77046021,1.627189882,1.507818221,1.553921538,1.31599085,0.017631935,0.000465982,0.001344291,0.002399978,0.000248287,5.91E-05,0.68337978,0.060675995,0.01,0.01,0.996016115,948.9166667,955195.2121,0.380074235,0.999884382,0.000100304,0.000101711,6,5,551.2913796,3.35,0.85
-0.92815139,-0.734701261,23,64,0.921167504,-0.000106117,0.81875,54,0.0625,36,1.390772727,31,0.03030303,0.031055901,-0.602484472,0.974599248,10,1.493683159,0.85,0.85,0.049087385,0.222721301,1.897921852,1.764630596,1.822764566,1.653577194,6.84E-07,5.66E-13,3.88E-16,1.07E-08,1.01E-07,6.32E-09,0.648346483,0.01,0.01,0.930909887,0.999283064,1161.133333,340203.9489,1.259797701,0.834407278,0.058800423,0.000115179,64,33,163.3000574,3.39,0.85
-0.33974829,-0.96365981,25,8,0.60695669,-0.01660261,0.9,44,0.0625,11,0.52072424,7,0.02631579,0.0931677,-0.57142857,0.95111362,6,1.63903205,0.85,0.775,0.04908739,0.36947482,1.71008651,1.615387918,1.669098636,1.644467348,0.000657285,0.000111179,0.007184625,0.000801626,0.00024764,5.27E-05,0.732278456,0.01,0.01,0.624692259,0.997395486,2378.333333,1522040.152,0.96029902,0.565178784,0.093073182,0.000100066,8,38,615.1752032,3.25,0.85
0.352532201,0.060997578,9,18,0.430628628,-0.065092283,0.892193309,28,0.003693444,53,0.367331002,12,0.071428571,-0.585185185,0.014814815,0.8910064,8,1.763071053,0.795454545,0.590909091,0.110446617,0.510882106,1.271499143,1.258512434,1.219625362,1.228720458,0.017162345,0.002763612,0.032073486,0.007708334,0.00215537,0.001492971,0.01,0.1,0.035723853,0.016464342,0.997366014,627.5833333,69524.54545,10.11403187,0.829468675,0.00010177,0.000246343,18,14,102.7089306,3.32,0.795454545
0.260707324,0.021885026,23,54,0.843690254,-0.002086605,0.787969925,129,0.018454441,189,0.812603907,37,0.025641026,-0.004504505,0.766516517,0.980563652,11,1.37193367,0.595744681,0.531914894,0.036815539,0.233597017,1.501442746,1.591884259,1.589869346,1.665200983,0.147397208,0.0401067,0.104073474,0.149899021,0.002754065,0.000629351,0.046728842,0.069140366,0.01,0.30751839,0.999582635,859.9166667,91111.09848,10.59891653,0.791283305,0.088156784,0.000100062,54,39,79.46847081,3.66,0.595744681
-0.386070445,-0.142880531,35,43,0.766422058,-0.003539632,0.840601504,66,0.04,206,0.592990706,40,0.007751938,-0.321321321,0.801801802,0.966953581,9,1.641330737,0.574468085,0.787234043,0.024543693,0.261873203,1.445249834,1.442645993,1.461877995,1.461755201,3.53E-10,1.06E-11,4.95E-26,2.61E-08,3.55E-08,2.93E-09,0.02784433,0.01,0.01,0.029432244,0.999260259,6125,4380000,6.993104417,0.501407857,0.082864606,0.000100048,43,129,921.2138601,2.81,0.574468085
0.20862219,-0.09607601,25,51,0.6291562,-0.00674317,0.8481203,85,0.03401361,159,0.43586369,40,0.01162791,-0.54654655,0.20570571,0.9628292,9,1.62854443,0.76595745,0.34042553,0.03681554,0.27237852,1.362281292,1.449276299,1.466994506,1.444977728,5.19E-25,3.70E-24,3.28E-24,7.37E-10,1.46E-17,7.38E-20,0.012933213,0.01,0.01,0.076476761,0.999314977,4953.333333,2585609.848,25.77688531,0.508595258,0.064314773,0.000100054,51,86,531.8915154,2.67,0.765957447
-0.63447714,-0.39335829,17,7,0.49876214,0.04131028,0.92023634,71,0.01845444,11,0.45578098,6,0.02564103,-0.01917404,0.7359882,0.92463691,8,1.73102875,0.63829787,0.57446809,0.06135923,0.52764956,1.384613095,1.42674228,1.407974355,1.486086455,0.056067699,0.001595684,0.058372315,0.004920341,0.000343865,6.97E-05,0.022893151,0.080662486,0.01,0.01,0.998786952,707.3333333,135986.7045,10.90007709,0.634929064,0.02295792,0.000107154,7,39,159.1540928,3.26,0.638297872
0.099439773,0.350148178,24,49,0.71884351,-0.007641439,0.871491876,113,0.010204082,167,0.567711797,40,0.02173913,-0.314159292,0.816371681,0.96479139,10,1.568522513,0.574468085,0.468085106,0.036815539,0.284851936,1.428482277,1.437658511,1.455909581,1.479409703,2.92E-05,8.35E-07,9.19E-05,3.13E-06,8.34E-05,1.72E-05,0.091115237,0.01,0.01,0.053688167,0.999360456,752.75,92756.90909,6.701773406,0.540133613,0.087781141,0.000100227,49,46,115.2605025,3.17,0.574468085
0.315659496,0.57175726,16,7,0.362897551,0.043521902,0.929098966,45,0.006198347,11,0.393474196,6,0.1,-0.300884956,0.786135693,0.918297475,9,1.768326717,0.127659574,0.744680851,0.073631078,0.611029419,1.355176617,1.358541013,1.348810325,1.443505859,0.383423077,0.067410868,0.022973705,0.152118623,0.017237924,0.005725639,0.115892308,0.01,0.01,0.01,0.998757942,625,156847.3939,7.012847988,0.711449947,0.000100029,0.060196263,7,30,174.3948655,3.26,0.127659574
0.000175816,0.246439924,27,5,0.514975974,-0.079858219,0.919156415,48,0.00591716,11,0.440032503,4,0.023255814,-0.340350877,0.822807018,0.932243222,6,1.709991828,0.130434783,0.369565217,0.036815539,0.44615369,1.29787331,1.370883171,1.349207108,1.436332023,0.01308739,0.000505671,0.248427884,0.00266535,0.00105423,0.000264695,0.333573526,0.01,0.01,0.01,0.998135897,412.75,60402.48485,5.863066499,0.450914108,0.045285577,0.000100013,5,43,148.6144679,3.09,0.130434783
-4.02E-01,-2.05E-01,1.06E+02,3.40E+02,1.28E+00,7.44E-04,5.12E-01,2.02E+02,1.67E-01,0.00E+00,1.24E+00,4.00E+01,5.78E-03,7.07E-01,-7.18E-01,9.88E-01,6.00E+00,1.18E+00,2.17E-01,8.70E-01,1.23E-02,8.73E-02,1.372183027,1.45030118,1.492336181,1.571288407,4.17E-12,2.02E-19,1.53E-31,7.37E-10,2.34E-10,6.79E-12,0.562462633,0.01,0.01,0.01,0.999859983,377.5,37573.33333,0.215481131,0.354177005,0.022804977,0.000100012,340,173,88.62095584,2.77,0.217391304
4.96E-01,2.52E-01,2.90E+01,8.20E+01,1.02E+00,4.39E-05,5.62E-01,8.40E+01,1.18E-02,1.31E+02,3.44E+00,4.00E+01,4.67E-01,6.63E-01,1.17E-01,9.95E-01,5.70E+01,1.27E+00,5.74E-01,4.04E-01,3.68E-02,1.18E-01,1.830738297,1.925923643,1.917628504,1.887555992,2.99E-06,1.37E-06,2.03E-10,0.000668083,1.20E-07,1.17E-08,0.01,0.022726942,0.01,0.850964124,0.999732736,1491.666667,196739.3939,1.384099707,0.999810996,0.131973222,0.00010937,82,45,64.1939833,4.12,0.574468085
-2.24E-01,3.09E-02,3.60E+01,1.10E+02,7.77E-01,-5.27E-04,8.26E-01,1.51E+02,2.47E-02,1.12E+02,9.12E-01,4.00E+01,1.54E-02,5.88E-01,7.66E-01,9.75E-01,1.00E+01,1.50E+00,5.74E-01,4.04E-01,2.45E-02,2.27E-01,1.347884904,1.433168282,1.456280836,1.429546894,4.97E-08,3.90E-15,3.34E-08,4.34E-09,2.44E-11,8.39E-13,0.469821555,0.01,0.01,0.608985025,0.999466325,3095,1182509.091,3.983870621,0.747662224,0.000100513,0.000100046,110,65,467.3828119,3.18,0.574468085
-9.10E-01,-1.09E+00,1.32E+02,4.42E+02,1.19E+00,1.77E-04,3.79E-01,2.67E+02,1.67E-01,0.00E+00,1.97E+00,1.10E+01,4.41E-03,7.82E-01,-6.41E-01,9.92E-01,4.00E+00,1.18E+00,1.28E-01,8.51E-01,6.14E-03,6.51E-02,1.395646067,1.390071226,1.439296584,1.522148902,1.67E-17,3.70E-24,4.95E-77,7.37E-10,3.12E-15,2.07E-17,0.707193502,0.01,0.01,0.071011081,0.999859983,296.75,13767.63636,0.204140069,0.273706233,0.028656886,0.000100019,442,227,61.50482036,2.89,0.127659574
0.30204798,0.00569142,2,3,0.05012847,-0.46717542,0.98484848,18,0.02040816,4,0.10558707,2,0.11111111,0.07518797,-0.16541353,0.48617757,6,2.11308583,0.84615385,0.74358974,0.63813601,0.99541861,0.955692421,0.837575832,0.780707501,0.879812364,0.001599779,0.00932571,0.036685726,0.007985806,0.004045017,0.00440179,0.48831845,0.1,0.070023195,0.01,0.837224519,1191.666667,689256.8182,2.763918295,0.323986671,0.000153594,0.000100003,3,9,586.8134385,1.94,0.846153846
0.058245239,-0.232313805,63,5,0.170211408,-0.059092111,0.961130742,44,0.166666667,23,0.198116335,4,0.005128205,-0.666666667,0.627865961,0.698742094,6,1.959031696,0.130434783,0.826086957,0.036815539,0.736952408,0.853687608,0.887208817,0.911176663,0.981785006,0.105845294,0.19208352,0.234679502,0.239221186,0.362325026,0.290410705,0.01,0.01,0.01,0.01,0.888824361,1237.5,1049240.152,4.539391072,0.236681103,0.000100004,0.000100227,5,195,739.9015228,2.06,0.130434783
0.53487248,-0.13733512,14,8,0.43584721,0.02862807,0.90909091,27,0.0625,10,0.33932031,7,0.03571429,-0.57894737,-0.05263158,0.86251219,5,1.89951207,0.79487179,0.69230769,0.07363108,0.58823988,1.557804609,1.389472074,1.398271568,1.335931327,0.238974731,0.320476263,0.262205103,0.40543659,0.148555191,0.081089346,0.660022252,0.01,0.01,0.042508742,0.990679782,2209.166667,1226643.182,4.590659998,0.519726249,0.000100376,0.000100177,8,28,576.7171606,3.07,0.794871795
0.10678535,-0.12462483,6,6,0.31710869,-0.08831055,0.9469697,27,0.0625,10,0.23984561,5,0.03571429,0.03007519,-0.57894737,0.8146732,6,1.94097234,0.82051282,0.69230769,0.09817477,0.65575307,1.508927514,1.316716807,1.329644183,1.170671343,0.805306364,0.924193279,0.507782989,0.956363202,0.860072796,0.672563292,0.664380868,0.01,0.01,0.01,0.983605434,1785,804481.8182,3.483989408,0.408580554,0.003992506,0.000100105,6,28,597.8048121,2.9,0.820512821
0.083835139,-0.214314852,6,6,0.096194151,-0.078492936,0.966431095,21,0.104166667,10,0.193678922,5,0.008695652,-0.58377425,0.520282187,0.63682006,6,2.072508373,0.804347826,0.586956522,0.276116542,0.833683352,0.8665301,0.972844739,0.9723385,0.911572124,0.240554602,0.119865246,0.402149732,0.137757462,0.282379445,0.246460097,0.01,0.01,0.1,0.01,0.899716896,1710.833333,1214497.727,10.95545061,0.327232473,0.00010005,0.000100638,6,115,720.7719134,2.38,0.804347826
0.61315875,0.36125308,2,4,0.08105057,-0.05518771,0.94642857,16,0.01851852,4,0.15401946,3,0.07142857,-0.36094675,0.12426036,0.49221253,5,2.10158456,0.85365854,0.85365854,0.63813601,0.98843701,0.86995531,0.882993248,0.833887761,1.013431562,0.354460735,0.230095176,0.443251547,0.32834392,0.093530769,0.066013531,0.193364906,0.081910403,0.020721303,0.01,0.859525463,1556.666667,897456.8182,3.224459402,0.432828554,0.000103589,0.000539583,4,14,920.4959859,2.32,0.853658537
-0.51204351,-0.22062879,1,3,0.05018736,0.02177218,0.9702381,10,0.01318027,3,0.12999401,2,0.16666667,0.10650888,-0.07100592,0.41539962,5,2.14948465,0.41463415,0.85365854,0.90811663,1.0606335,0.577989278,0.728248694,0.723108293,0.735558234,0.201613443,0.465256066,0.549589787,0.452709402,0.248920616,0.343724289,0.235617674,0.1,0.020672143,0.01,0.765219399,1140,620921.2121,3.074494563,0.20801073,0.00061443,0.00151823,3,6,690.9623924,2.17,0.414634146
0.1407895,-0.31056507,1,3,0.07386277,1.02880579,0.9702381,10,0.0462963,3,0.03243706,2,0.03846154,0.59171598,-0.59763314,0.47197403,5,2.08647314,0.85365854,0.85365854,0.68722339,0.78904569,0.988191286,1.033448414,1.029297176,0.972128824,0.020753538,0.00087657,0.059042152,0.004604972,2.05E-08,6.10E-09,0.330298901,0.01,0.1,0.01,0.756637939,1041.666667,2839481.061,16.5245056,0.159106585,0.000100001,0.000100451,3,26,849.5327029,2.51,0.853658537
-0.58912849,-0.30040736,7,1,0.21096216,0.35489222,0.96969697,15,0.04,3,0.10572936,2,0.04,0.09774436,-0.56390977,0.65528558,5,2.05316145,0.84615385,0.71794872,0.17180585,0.80164781,1.154736221,1.152778824,1.168340058,1.222203497,0.659001058,0.577736626,0.415979092,0.761504001,0.209241681,0.323847882,0.787873034,0.02029901,0.01,0.01,0.875808403,931.6666667,403963.6364,4.791606373,0.363794348,0.003228459,0.000100054,1,25,578.2317032,2.09,0.846153846
0.35459373,-0.7344201,4,8,0.19644711,-0.2108035,0.9469697,10,0.02083333,11,0.19318115,7,0.0625,-0.72932331,0.27819549,0.76628221,7,1.9119796,0.15384615,0.79487179,0.39269908,0.77345786,1.286464787,1.23634877,1.23182812,1.414456701,0.359159221,0.013441585,0.275535568,0.058859264,0.006608674,0.002501682,0.575862205,0.034397223,0.026944702,0.01,0.979378013,1132.5,913970.4545,2.272749545,0.557522905,0.000100411,0.000100078,8,16,608.1965582,3.07,0.153846154
-0.02842713,0.20692436,4,9,0.17110076,0.11243191,0.96969697,18,0.0625,10,0.15432352,8,0.03333333,0.48496241,-0.5037594,0.64148789,6,2.08441142,0.20512821,0.71794872,0.39269908,0.84088234,1.03224476,1.058501909,1.019376931,1.182517092,0.39767732,0.404849686,0.900999735,0.522392728,0.380362212,0.271298371,0.659329733,0.01,0.1,0.01,0.9177762,831.6666667,642200,0.866989835,0.35445916,0.000100017,0.000100221,9,30,602.9589838,2.39,0.205128205
-0.66288179,0.1321975,4,6,0.24570487,-0.0693166,0.96969697,11,0.03401361,11,0.23682571,5,0.05882353,-0.72932331,0.08270677,0.79769567,6,1.99438926,0.15384615,0.69230769,0.3436117,0.74436369,1.323749056,1.267194984,1.277164773,1.434858868,0.542743816,0.829380326,0.87450292,0.773860211,0.726518473,0.759348988,0.544936006,0.019979328,0.011771858,0.01,0.979622629,1364.166667,764134.0909,3.111114919,0.548055378,0.000102508,0.004221376,6,17,686.4383734,3.56,0.153846154
-0.12723384,-0.41590498,4,4,0.15243862,-0.03550278,0.97727273,10,0.0625,12,0.13872905,3,0.03333333,0.4887218,-0.72180451,0.65411162,6,2.11828996,0.28205128,0.76923077,0.46633016,0.84098404,0.90749857,1.049658811,1.092300741,1.141484368,0.593615339,0.803054465,0.349148742,0.789073147,0.740929491,0.930026119,0.962685122,0.01,0.098315317,0.01,0.885757438,709.1666667,477343.1818,1.855776322,0.222653814,0.000103242,0.000107987,4,30,671.928301,2.72,0.282051282
0.39997348,0.66029777,3,7,0.14195534,0.01672531,0.99242424,11,0.0625,25,0.14268689,6,0.03030303,0.4962406,-0.17293233,0.60638665,7,2.11042105,0.17948718,0.84615385,0.44178647,0.86841848,1.132557668,1.048073268,1.0288485,1.227263621,0.044359707,0.006165724,0.058262031,0.013093207,0.001208978,0.000701158,0.139130176,0.016936706,0.1,0.01,0.924624998,1420,1069457.576,5.347069943,0.521824706,0.000100141,0.000100031,7,33,699.2984944,2.33,0.179487179
-0.138982,0.18434123,3,8,0.07622439,-0.2822714,0.96819788,28,0.03401361,9,0.12132692,7,0.01408451,-0.56261023,0.3686067,0.52259688,5,2.13912896,0.13043478,0.67391304,0.49700978,0.93543863,0.834660244,0.872607958,0.894337619,0.847556267,0.110263938,0.0181217,0.00549784,0.03420332,0.025924576,0.02939462,0.01,0.01,0.1,0.01,0.818950411,1771.666667,2709163.636,9.985724894,0.325009258,0.000100031,0.001666241,8,71,910.3139622,2.08,0.130434783
-0.07722238,-0.33522692,14,7,0.35279751,-0.01676471,0.95229682,52,0.00554895,10,0.41030927,6,0.05263158,-0.42945326,-0.08994709,0.89024857,7,1.8026451,0.67391304,0.41304348,0.09817477,0.59025182,1.252080786,1.273311646,1.284642592,1.222184716,0.012268198,0.000373352,0.014358764,0.001245372,0.001496277,0.000457426,0.01,0.013957514,0.1,0.01,0.998176469,3425,4221818.182,12.62078689,0.703517175,0.000101912,0.000100053,7,19,773.6268098,3.04,0.673913043
-0.54310969,-0.29250872,4,7,0.18910216,-0.22046814,0.98484848,22,0.03401361,9,0.13181624,6,0.05555556,-0.69172932,-0.14285714,0.6711576,5,2.0396529,0.82051282,0.69230769,0.319068,0.80551066,1.057803589,1.012503482,1.032901981,1.101290969,0.001861914,0.042776404,0.108577936,0.028821043,0.10014042,0.081158075,0.650719451,0.01,0.01,0.01,0.938892083,1199.166667,1178800,1.918773853,0.342077788,0.000100046,0.00010004,7,18,757.0797317,2.63,0.820512821
-0.44009283,-0.1717954,2,3,0.12574271,0.3184301,0.98484848,9,0.01851852,3,0.09519407,2,0.09090909,0.30827068,-0.21052632,0.47893754,4,2.1515865,0.84615385,0.53846154,0.71176709,0.92081679,0.955375928,0.845416806,0.817021108,0.931311557,0.068964405,0.019620392,0.145403857,0.037099567,0.007296297,0.006105001,0.098072928,0.01,0.1,0.01,0.818462448,1169.166667,712463.6364,2.390703045,0.278134102,0.000102308,0.000108021,3,11,752.7054258,1.83,0.846153846
0.58711583,0.29700133,3,1,0.15126507,0.28811574,0.95454545,13,0.11111111,10,0.09464553,2,0.02702703,0.5037594,-0.78947368,0.52682184,6,2.16048928,0.82051282,0.23076923,0.51541754,0.90921138,0.845388962,1.017210151,0.994960191,1.231886352,0.034721003,0.005561216,0.213531837,0.006219277,0.002658558,0.002729075,0.089766413,0.01,0.023186686,0.01,0.789410266,685.8333333,319728.0303,4.302307446,0.000100273,0.000100004,0.000100137,1,37,576.316283,1.92,0.820512821
-0.23511347,0.03334349,4,5,0.16964285,-0.12576106,0.93939394,16,0.04,2,0.1366916,1,0.04,0.29323308,-0.7443609,0.5293587,5,2.03291239,0.82051282,0.79487179,0.46633016,0.89638976,0.904589353,1.005359349,0.957408056,1.112808536,0.098890238,0.049651725,0.303598381,0.068855138,0.052963252,0.054904723,0.226872546,0.01,0.095010195,0.01,0.811351115,922.5,438390.9091,3.376923486,0.267808718,0.000100032,0.000100393,5,25,580.1638308,1.83,0.820512821
0.035787406,0.450616272,3,6,0.070589326,-0.060352123,0.975265018,12,0.006198347,8,0.14316093,5,0.04,0.079365079,-0.423280423,0.535046559,5,2.150721292,0.130434783,0.826086957,0.570640853,0.945176954,0.838137982,0.877109569,0.890068714,0.874645909,0.000277334,4.65E-06,0.016163824,2.21E-05,2.62E-08,8.55E-09,0.01,0.01,0.1,0.01,0.835363709,1417.5,1703745.455,8.270652789,0.371286475,0.000100255,0.000809785,6,25,762.0465132,1.98,0.130434783
-0.185008503,0.101395614,16,7,0.146795401,0.041772922,0.95229682,24,0.074074074,9,0.21094756,4,0.005847953,0.427689594,-0.821869489,0.679262574,7,2.063505384,0.869565217,0.760869565,0.128854386,0.765162005,0.91178722,0.942280875,0.94375953,0.996181909,4.32E-05,1.63E-06,0.013366882,7.49E-06,5.91E-05,1.82E-05,0.01,0.01,0.01,0.01,0.882320982,1215,807245.4545,7.306081477,0.219347877,0.000100046,0.00010051,7,171,754.9650544,2.47,0.869565217
-0.07595224,-0.31343973,6,7,0.28814532,-0.05158255,0.95454545,25,0.07407407,11,0.30366911,6,0.05263158,-0.7518797,0.01503759,0.85155361,6,1.88983264,0.82051282,0.69230769,0.12271846,0.63640535,1.342573522,1.329620809,1.331984521,1.371414775,0.046887337,0.033084609,0.303598381,0.049115791,0.060607113,0.037179824,0.701416014,0.01,0.01,0.01,0.98953886,1535.833333,617334.0909,1.56039576,0.592024517,0.000583727,0.001004663,7,19,626.7800421,3.54,0.820512821
-0.11160666,0.11720396,6,7,0.24560397,0.14128273,0.96969697,11,0.07407407,10,0.15028183,3,0.02439024,0.48120301,-0.72932331,0.71407574,6,2.0343339,0.84615385,0.51282051,0.12271846,0.73662816,0.91737568,1.083513269,1.161091725,0.990188387,0.395452961,0.14285045,0.451736863,0.182682017,0.186530174,0.110783721,0.975897844,0.01,0.01,0.01,0.914070493,930,538594.697,2.381673815,0.204207952,0.000102951,0.000107168,7,41,663.3359255,2.06,0.846153846
-0.0794413,0.24623132,1,4,0.05144713,-0.14111926,0.9540636,30,0.02083333,4,0.12419424,3,0.01428571,-0.5670194,0.04761905,0.46957629,5,2.15198629,0.15217391,0.82608696,0.7424467,0.97645235,0.789126617,0.835389985,0.867958739,0.794795303,0.002269869,0.086437877,0.26940489,0.09240536,0.20295637,0.263163323,0.01,0.01,0.039588212,0.01,0.768347269,1380.833333,1416024.242,13.68347696,0.242757254,0.000100064,0.000108007,4,70,924.513288,1.86,0.152173913
-0.33750463,-0.58828199,6,4,0.21507726,0.05696818,0.95454545,17,0.0625,4,0.19051125,3,0.03703704,-0.67669173,-0.04511278,0.71230315,7,2.08529445,0.82051282,0.69230769,0.12271846,0.76012048,1.148206337,1.089255875,1.089719784,1.105944221,0.003222495,0.003519084,0.051156491,0.002238834,0.009947191,0.006535394,0.715906561,0.01,0.01,0.01,0.950587181,1167.5,840290.9091,1.234753788,0.393561057,0.000100546,0.003556398,4,27,784.7964997,2.52,0.820512821
-0.08242982,0.15741117,2,3,0.13200585,0.30177945,0.96212121,17,0.07407407,4,0.13036965,2,0.02325581,0.30827068,-0.66917293,0.54235227,5,2.10827006,0.82051282,0.23076923,0.49087385,0.90183572,0.749877139,0.856339843,0.849966087,0.882155433,0.150768703,0.201094732,0.526986594,0.148494647,0.445761262,0.346560007,0.512672302,0.01,0.01,0.01,0.843219008,945,484487.1212,3.096943355,0.176601732,0.000103447,0.001055128,3,43,722.816125,2.3,0.820512821
0.13954173,-0.13196609,11,13,0.36231653,-0.07156532,0.96153846,24,0.07407407,25,0.2583358,12,0.02857143,-0.70992366,-0.1221374,0.76178963,6,1.84323047,0.82051282,0.66666667,0.09817477,0.6182614,1.34203919,1.23874796,1.270548586,1.357405844,0.363698577,0.74869159,0.131349745,0.652409391,0.800417339,0.885248721,0.552988701,0.01,0.01,0.01,0.980666573,1830.833333,940432.5758,6.595898933,0.443999173,0.000100056,0.002092377,13,35,589.3207029,2.06,0.820512821
-0.09435867,0.16962774,1,1,0.0518891,0.10570324,0.92307692,12,0.01084813,8,0.0885863,4,0.2,0.40458015,-0.23664122,0.34900354,5,2.19016617,0.15384615,0.82051282,1.3253594,1.00953747,0.795917024,0.870475522,0.84502213,0.851553691,0.254582238,0.311207069,0.325742481,0.248151136,0.512396782,0.549725945,0.664976676,0.027362543,0.094517444,0.01,0.668909205,550.8333333,438958.3333,1.470466864,0.129235908,0.000100053,0.00010006,1,5,721.4964944,1.78,0.153846154
-0.07389493,0.21220673,4,7,0.16639796,0.08159849,0.96923077,16,0.02674897,16,0.15560665,7,0.14285714,0.2519084,-0.16030534,0.66612784,5,2.13060175,0.82051282,0.53846154,0.3436117,0.82377054,1.357091169,1.194347132,1.213367824,1.378669308,0.314969891,0.408139728,0.66006662,0.4787554,0.32935178,0.501470988,0.288190143,0.03745056,0.1,0.01,0.922750926,1789.166667,1502188.636,4.647955774,0.497148217,0.00028515,0.000132935,7,7,672.4418785,2.57,0.820512821
-0.1700961,0.08792865,4,6,0.22204694,-0.0501395,0.97252747,12,0.01407407,11,0.14554504,5,0.16666667,0.38797814,-0.58469945,0.71189381,3,2.0547031,0.85365854,0.73170732,0.51541754,0.85101992,1.351789133,1.27328683,1.223317812,1.307395693,0.560854641,0.849254434,0.965377549,0.844706975,0.718017139,0.637756582,0.247036775,0.01,0.045578445,0.01,0.931062619,944.27675,717707.9541,0.711938873,0.811227808,0.000100058,0.000100316,6,6,557.8388118,3.3,0.853658537
0.06130643,0.30519939,5,6,0.20379073,-0.18385177,0.92857143,36,0.0625,11,0.16640097,5,0.02439024,0.52459016,-0.73224044,0.80258582,5,1.87264702,0.85365854,0.56097561,0.07363108,0.71250596,1.175797088,1.134628935,1.188779549,1.150953735,0.000429258,8.58E-05,0.001203652,0.000376555,0.000111831,3.08E-05,0.883143901,0.01,0.055576104,0.01,0.990273242,300,216656.8182,0.213773288,0.400584382,0.00010195,0.000106471,6,41,381.2541773,3.23,0.853658537
1.0178939,0.76979656,6,6,0.25387226,-0.23357042,0.92857143,37,0.125,11,0.19139598,5,0.02380952,0.56284153,-0.73224044,0.81134657,4,1.85190312,0.85365854,0.56097561,0.04908739,0.67688367,1.185688501,1.200175381,1.265995034,1.292015897,0.000216632,7.65E-06,0.000111873,7.79E-05,2.65E-05,6.11E-06,0.947084993,0.01,0.037553234,0.01,0.990486812,290,188575,0.165181484,0.131367765,0.010355576,0.387743117,6,42,413.6408678,3.37,0.853658537
0.56390131,0.36469126,16,1,0.38697754,0.11215987,0.98913043,24,0.11111111,4,0.27703965,3,0.01923077,-0.3027027,0.43783784,0.81256858,5,1.9161447,0.85365854,0.85365854,0.04908739,0.61034181,1.486738447,1.401684312,1.381937562,1.422103728,0.001381722,0.000114656,0.004580675,0.000278804,0.000587353,0.000114226,0.183110872,0.01,0.01,0.01,0.994545306,240.9988333,19480.66309,7.674500165,0.854072525,0.006724963,0.000100019,1,52,76.58112455,2.46,0.853658537
0.05668929,0.2725065,18,4,0.60447086,0.04277667,0.92934783,36,0.0625,4,0.33558953,3,0.02564103,0.82702703,-0.72432432,0.89853621,5,1.65283073,0.80487805,0.73170732,0.04908739,0.43236314,1.739284866,1.695961407,1.714703803,1.291014229,0.0024051,0.000672224,0.022722201,0.000727739,0.009590579,0.003005513,0.403362782,0.01,0.01,0.01,0.996975889,1534.3675,1071499.348,1.344481821,0.606614499,0.088574292,0.000109101,4,39,575.0343721,3.39,0.804878049
-0.858022074,0.465489818,28,6,0.621227044,0.001754068,0.914285714,41,0.166666667,11,0.915324875,5,0.025974026,0.781990521,-0.781990521,0.943508328,7,1.58517458,0.166666667,0.738095238,0.024543693,0.403387752,1.399089416,1.545720827,1.522019097,1.438588343,0.038242996,0.013345987,0.234176137,0.018332173,0.025954721,0.008798274,0.326546076,0.01,0.021166873,0.01,0.999040311,85.3825,4215.787375,0.401650232,0.967588467,0.000100229,0.032410978,6,77,39.4146906,3.26,0.166666667
-9.13E-01,-1.09E+00,9.00E+01,3.22E+02,1.41E+00,3.69E-06,1.33E-02,1.79E+02,1.67E-01,0.00E+00,1.45E+01,4.00E+01,3.54E-01,8.23E-01,-6.52E-01,9.90E-01,3.00E+00,1.13E+00,1.30E-01,8.26E-01,1.23E-02,1.34E-02,2.236805222,2.32172875,2.31271648,1.549226858,1.92E-14,3.70E-24,2.07E-30,7.37E-10,3.13E-13,3.14E-15,0.99,0.01,0.01,0.99,0.999913465,436.3475,12102.52201,0.022562905,0.999058045,0.043344434,0.000901222,322,161,18.91418115,4.95,0.130434783
